,end_period_ts,end_period_utc,end_period_local,open_interest,volume,price_open,price_high,price_low,price_close,price_mean,price_previous,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,mid_cents,spread_cents,price_open_dollars,price_high_dollars,price_low_dollars,price_close_dollars,price_mean_dollars,price_previous_dollars,yes_bid_open_dollars,yes_bid_high_dollars,yes_bid_low_dollars,yes_bid_close_dollars,yes_ask_open_dollars,yes_ask_high_dollars,yes_ask_low_dollars,yes_ask_close_dollars,mid_dollars,spread_dollars,yes_sub_title,event_title,ticker,series_ticker
72,1753588800,2025-07-27 04:00:00+00:00,2025-07-27 00:00:00,25009,0,,,,,,11.0,11,11,11,11,12,12,12,12,11.5,1.0,,,,,,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.115,0.01,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
73,1753675200,2025-07-28 04:00:00+00:00,2025-07-28 00:00:00,25009,7,12.0,12.0,12.0,12.0,12.0,11.0,11,11,11,11,12,12,12,12,11.5,1.0,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.115,0.01,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
74,1753761600,2025-07-29 04:00:00+00:00,2025-07-29 00:00:00,25009,0,,,,,,12.0,11,11,11,11,12,12,12,12,11.5,1.0,,,,,,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.115,0.01,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
75,1753848000,2025-07-30 04:00:00+00:00,2025-07-30 00:00:00,25009,0,,,,,,12.0,11,11,11,11,12,12,12,12,11.5,1.0,,,,,,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.115,0.01,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
76,1753934400,2025-07-31 04:00:00+00:00,2025-07-31 00:00:00,25009,0,,,,,,12.0,11,11,11,11,12,12,12,12,11.5,1.0,,,,,,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.115,0.01,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
77,1754020800,2025-08-01 04:00:00+00:00,2025-08-01 00:00:00,25009,50,12.0,12.0,12.0,12.0,12.0,12.0,11,11,11,11,12,12,12,12,11.5,1.0,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.115,0.01,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
78,1754107200,2025-08-02 04:00:00+00:00,2025-08-02 00:00:00,25009,108,12.0,12.0,11.0,12.0,11.0,12.0,11,11,11,11,12,12,12,12,11.5,1.0,0.12,0.12,0.11,0.12,0.11,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.115,0.01,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
79,1754193600,2025-08-03 04:00:00+00:00,2025-08-03 00:00:00,25009,0,,,,,,12.0,11,11,11,11,12,12,12,12,11.5,1.0,,,,,,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.115,0.01,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
80,1754280000,2025-08-04 04:00:00+00:00,2025-08-04 00:00:00,25009,89,12.0,12.0,11.0,11.0,11.0,12.0,11,11,11,11,12,12,12,12,11.5,1.0,0.12,0.12,0.11,0.11,0.11,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.115,0.01,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
81,1754366400,2025-08-05 04:00:00+00:00,2025-08-05 00:00:00,25009,39,11.0,11.0,11.0,11.0,11.0,11.0,11,11,11,11,12,12,12,12,11.5,1.0,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.115,0.01,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
82,1754452800,2025-08-06 04:00:00+00:00,2025-08-06 00:00:00,25009,784,11.0,11.0,11.0,11.0,11.0,11.0,11,11,11,11,12,12,12,12,11.5,1.0,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.115,0.01,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
83,1754539200,2025-08-07 04:00:00+00:00,2025-08-07 00:00:00,25009,0,,,,,,11.0,11,11,11,11,12,12,12,12,11.5,1.0,,,,,,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.115,0.01,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
84,1754625600,2025-08-08 04:00:00+00:00,2025-08-08 00:00:00,25009,0,,,,,,11.0,11,11,11,11,12,12,12,12,11.5,1.0,,,,,,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.115,0.01,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
85,1754712000,2025-08-09 04:00:00+00:00,2025-08-09 00:00:00,25009,0,,,,,,11.0,11,11,11,11,12,12,12,12,11.5,1.0,,,,,,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.115,0.01,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
86,1754798400,2025-08-10 04:00:00+00:00,2025-08-10 00:00:00,25009,0,,,,,,11.0,11,11,11,11,12,12,12,12,11.5,1.0,,,,,,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.115,0.01,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
87,1754884800,2025-08-11 04:00:00+00:00,2025-08-11 00:00:00,25276,515,12.0,12.0,12.0,12.0,12.0,11.0,11,11,11,11,12,12,12,12,11.5,1.0,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.115,0.01,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
88,1754971200,2025-08-12 04:00:00+00:00,2025-08-12 00:00:00,25276,0,,,,,,12.0,11,11,11,11,12,12,12,12,11.5,1.0,,,,,,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.115,0.01,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
89,1755057600,2025-08-13 04:00:00+00:00,2025-08-13 00:00:00,25276,0,,,,,,12.0,11,11,11,11,12,12,12,12,11.5,1.0,,,,,,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.115,0.01,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
90,1755144000,2025-08-14 04:00:00+00:00,2025-08-14 00:00:00,25276,0,,,,,,12.0,11,11,11,11,12,12,12,12,11.5,1.0,,,,,,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.115,0.01,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
91,1755230400,2025-08-15 04:00:00+00:00,2025-08-15 00:00:00,25276,0,,,,,,12.0,11,11,11,11,12,12,12,12,11.5,1.0,,,,,,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.115,0.01,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
92,1755316800,2025-08-16 04:00:00+00:00,2025-08-16 00:00:00,25276,0,,,,,,12.0,11,11,11,11,12,12,12,12,11.5,1.0,,,,,,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.115,0.01,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
93,1755403200,2025-08-17 04:00:00+00:00,2025-08-17 00:00:00,25276,0,,,,,,12.0,11,11,11,11,12,12,12,12,11.5,1.0,,,,,,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.115,0.01,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
94,1755489600,2025-08-18 04:00:00+00:00,2025-08-18 00:00:00,25276,0,,,,,,12.0,11,11,11,11,12,12,12,12,11.5,1.0,,,,,,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.115,0.01,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
95,1755576000,2025-08-19 04:00:00+00:00,2025-08-19 00:00:00,25276,0,,,,,,12.0,11,11,11,11,12,12,12,12,11.5,1.0,,,,,,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.115,0.01,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
96,1755662400,2025-08-20 04:00:00+00:00,2025-08-20 00:00:00,25276,0,,,,,,12.0,11,11,11,11,12,12,12,12,11.5,1.0,,,,,,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.115,0.01,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
97,1755748800,2025-08-21 04:00:00+00:00,2025-08-21 00:00:00,25276,0,,,,,,12.0,11,11,11,11,12,12,12,12,11.5,1.0,,,,,,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.115,0.01,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
98,1755835200,2025-08-22 04:00:00+00:00,2025-08-22 00:00:00,25276,0,,,,,,12.0,11,11,11,11,12,12,12,12,11.5,1.0,,,,,,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.115,0.01,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
99,1755921600,2025-08-23 04:00:00+00:00,2025-08-23 00:00:00,25276,0,,,,,,12.0,11,11,11,11,12,12,12,12,11.5,1.0,,,,,,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.115,0.01,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
100,1756008000,2025-08-24 04:00:00+00:00,2025-08-24 00:00:00,25276,0,,,,,,12.0,11,11,11,11,12,12,12,12,11.5,1.0,,,,,,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.115,0.01,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
101,1756094400,2025-08-25 04:00:00+00:00,2025-08-25 00:00:00,25276,0,,,,,,12.0,11,11,11,11,12,12,12,12,11.5,1.0,,,,,,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.115,0.01,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
102,1756180800,2025-08-26 04:00:00+00:00,2025-08-26 00:00:00,25369,93,12.0,12.0,12.0,12.0,12.0,12.0,11,11,11,11,12,12,12,12,11.5,1.0,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.115,0.01,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
103,1756267200,2025-08-27 04:00:00+00:00,2025-08-27 00:00:00,25369,0,,,,,,12.0,11,11,11,11,12,12,12,12,11.5,1.0,,,,,,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.115,0.01,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
104,1756353600,2025-08-28 04:00:00+00:00,2025-08-28 00:00:00,26858,1519,12.0,12.0,11.0,12.0,11.0,12.0,11,11,11,11,12,12,12,12,11.5,1.0,0.12,0.12,0.11,0.12,0.11,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.115,0.01,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
105,1756440000,2025-08-29 04:00:00+00:00,2025-08-29 00:00:00,26859,1,12.0,12.0,12.0,12.0,12.0,12.0,11,11,11,11,12,12,12,12,11.5,1.0,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.115,0.01,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
106,1756526400,2025-08-30 04:00:00+00:00,2025-08-30 00:00:00,26859,0,,,,,,12.0,11,11,11,11,12,12,12,12,11.5,1.0,,,,,,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.115,0.01,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
107,1756612800,2025-08-31 04:00:00+00:00,2025-08-31 00:00:00,26976,117,12.0,12.0,12.0,12.0,12.0,12.0,11,11,11,11,12,12,12,12,11.5,1.0,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.115,0.01,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
108,1756699200,2025-09-01 04:00:00+00:00,2025-09-01 00:00:00,26976,0,,,,,,12.0,11,11,11,11,12,12,12,12,11.5,1.0,,,,,,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.115,0.01,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
109,1756785600,2025-09-02 04:00:00+00:00,2025-09-02 00:00:00,26976,0,,,,,,12.0,11,11,11,11,12,12,12,12,11.5,1.0,,,,,,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.115,0.01,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
110,1756872000,2025-09-03 04:00:00+00:00,2025-09-03 00:00:00,26976,0,,,,,,12.0,11,11,11,11,12,12,12,12,11.5,1.0,,,,,,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.115,0.01,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
111,1756958400,2025-09-04 04:00:00+00:00,2025-09-04 00:00:00,27035,59,12.0,13.0,12.0,13.0,12.0,12.0,11,11,11,11,12,13,12,13,12.0,2.0,0.12,0.13,0.12,0.13,0.12,0.12,0.11,0.11,0.11,0.11,0.12,0.13,0.12,0.13,0.12,0.02,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
112,1757044800,2025-09-05 04:00:00+00:00,2025-09-05 00:00:00,27035,0,,,,,,13.0,11,11,11,11,13,13,13,13,12.0,2.0,,,,,,0.13,0.11,0.11,0.11,0.11,0.13,0.13,0.13,0.13,0.12,0.02,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
113,1757131200,2025-09-06 04:00:00+00:00,2025-09-06 00:00:00,27760,833,13.0,13.0,13.0,13.0,13.0,13.0,11,11,11,11,13,13,13,13,12.0,2.0,0.13,0.13,0.13,0.13,0.13,0.13,0.11,0.11,0.11,0.11,0.13,0.13,0.13,0.13,0.12,0.02,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
114,1757217600,2025-09-07 04:00:00+00:00,2025-09-07 00:00:00,27760,0,,,,,,13.0,11,11,11,11,13,13,13,13,12.0,2.0,,,,,,0.13,0.11,0.11,0.11,0.11,0.13,0.13,0.13,0.13,0.12,0.02,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
115,1757304000,2025-09-08 04:00:00+00:00,2025-09-08 00:00:00,29246,1486,13.0,13.0,13.0,13.0,13.0,13.0,11,11,11,11,13,13,13,13,12.0,2.0,0.13,0.13,0.13,0.13,0.13,0.13,0.11,0.11,0.11,0.11,0.13,0.13,0.13,0.13,0.12,0.02,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
116,1757390400,2025-09-09 04:00:00+00:00,2025-09-09 00:00:00,30389,1143,13.0,13.0,13.0,13.0,13.0,13.0,11,11,11,11,13,13,13,13,12.0,2.0,0.13,0.13,0.13,0.13,0.13,0.13,0.11,0.11,0.11,0.11,0.13,0.13,0.13,0.13,0.12,0.02,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
117,1757476800,2025-09-10 04:00:00+00:00,2025-09-10 00:00:00,30389,0,,,,,,13.0,11,11,11,11,13,13,13,13,12.0,2.0,,,,,,0.13,0.11,0.11,0.11,0.11,0.13,0.13,0.13,0.13,0.12,0.02,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
118,1757563200,2025-09-11 04:00:00+00:00,2025-09-11 00:00:00,30410,21,13.0,13.0,13.0,13.0,13.0,13.0,11,12,11,11,13,13,13,13,12.0,2.0,0.13,0.13,0.13,0.13,0.13,0.13,0.11,0.12,0.11,0.11,0.13,0.13,0.13,0.13,0.12,0.02,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
119,1757649600,2025-09-12 04:00:00+00:00,2025-09-12 00:00:00,30417,7,13.0,13.0,13.0,13.0,13.0,13.0,11,11,11,11,13,13,13,13,12.0,2.0,0.13,0.13,0.13,0.13,0.13,0.13,0.11,0.11,0.11,0.11,0.13,0.13,0.13,0.13,0.12,0.02,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
120,1757736000,2025-09-13 04:00:00+00:00,2025-09-13 00:00:00,31149,732,13.0,13.0,13.0,13.0,13.0,13.0,11,11,11,11,13,13,13,13,12.0,2.0,0.13,0.13,0.13,0.13,0.13,0.13,0.11,0.11,0.11,0.11,0.13,0.13,0.13,0.13,0.12,0.02,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
121,1757822400,2025-09-14 04:00:00+00:00,2025-09-14 00:00:00,31874,725,13.0,13.0,13.0,13.0,13.0,13.0,11,11,11,11,13,13,13,13,12.0,2.0,0.13,0.13,0.13,0.13,0.13,0.13,0.11,0.11,0.11,0.11,0.13,0.13,0.13,0.13,0.12,0.02,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
122,1757908800,2025-09-15 04:00:00+00:00,2025-09-15 00:00:00,31946,72,13.0,13.0,13.0,13.0,13.0,13.0,11,11,11,11,13,13,13,13,12.0,2.0,0.13,0.13,0.13,0.13,0.13,0.13,0.11,0.11,0.11,0.11,0.13,0.13,0.13,0.13,0.12,0.02,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
123,1757995200,2025-09-16 04:00:00+00:00,2025-09-16 00:00:00,31963,17,13.0,13.0,13.0,13.0,13.0,13.0,11,11,11,11,13,13,13,13,12.0,2.0,0.13,0.13,0.13,0.13,0.13,0.13,0.11,0.11,0.11,0.11,0.13,0.13,0.13,0.13,0.12,0.02,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
124,1758081600,2025-09-17 04:00:00+00:00,2025-09-17 00:00:00,32144,181,13.0,13.0,13.0,13.0,13.0,13.0,11,11,11,11,13,13,13,13,12.0,2.0,0.13,0.13,0.13,0.13,0.13,0.13,0.11,0.11,0.11,0.11,0.13,0.13,0.13,0.13,0.12,0.02,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
125,1758168000,2025-09-18 04:00:00+00:00,2025-09-18 00:00:00,32158,14,13.0,13.0,13.0,13.0,13.0,13.0,11,11,11,11,13,13,13,13,12.0,2.0,0.13,0.13,0.13,0.13,0.13,0.13,0.11,0.11,0.11,0.11,0.13,0.13,0.13,0.13,0.12,0.02,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
126,1758254400,2025-09-19 04:00:00+00:00,2025-09-19 00:00:00,32158,0,,,,,,13.0,11,11,11,11,13,13,13,13,12.0,2.0,,,,,,0.13,0.11,0.11,0.11,0.11,0.13,0.13,0.13,0.13,0.12,0.02,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
127,1758340800,2025-09-20 04:00:00+00:00,2025-09-20 00:00:00,32172,14,13.0,13.0,13.0,13.0,13.0,13.0,11,11,11,11,13,13,13,13,12.0,2.0,0.13,0.13,0.13,0.13,0.13,0.13,0.11,0.11,0.11,0.11,0.13,0.13,0.13,0.13,0.12,0.02,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
128,1758427200,2025-09-21 04:00:00+00:00,2025-09-21 00:00:00,32172,0,,,,,,13.0,11,11,11,11,13,13,13,13,12.0,2.0,,,,,,0.13,0.11,0.11,0.11,0.11,0.13,0.13,0.13,0.13,0.12,0.02,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
129,1758513600,2025-09-22 04:00:00+00:00,2025-09-22 00:00:00,32172,0,,,,,,13.0,11,11,11,11,13,13,13,13,12.0,2.0,,,,,,0.13,0.11,0.11,0.11,0.11,0.13,0.13,0.13,0.13,0.12,0.02,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
130,1758600000,2025-09-23 04:00:00+00:00,2025-09-23 00:00:00,32178,6,13.0,13.0,13.0,13.0,13.0,13.0,11,11,11,11,13,13,13,13,12.0,2.0,0.13,0.13,0.13,0.13,0.13,0.13,0.11,0.11,0.11,0.11,0.13,0.13,0.13,0.13,0.12,0.02,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
131,1758686400,2025-09-24 04:00:00+00:00,2025-09-24 00:00:00,32188,10,13.0,13.0,13.0,13.0,13.0,13.0,11,11,11,11,13,13,13,13,12.0,2.0,0.13,0.13,0.13,0.13,0.13,0.13,0.11,0.11,0.11,0.11,0.13,0.13,0.13,0.13,0.12,0.02,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
132,1758772800,2025-09-25 04:00:00+00:00,2025-09-25 00:00:00,32188,3,11.0,11.0,11.0,11.0,11.0,13.0,11,11,11,11,13,13,13,13,12.0,2.0,0.11,0.11,0.11,0.11,0.11,0.13,0.11,0.11,0.11,0.11,0.13,0.13,0.13,0.13,0.12,0.02,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
133,1758859200,2025-09-26 04:00:00+00:00,2025-09-26 00:00:00,32188,7,11.0,11.0,11.0,11.0,11.0,11.0,11,11,11,11,13,13,13,13,12.0,2.0,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.13,0.13,0.13,0.13,0.12,0.02,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
134,1758945600,2025-09-27 04:00:00+00:00,2025-09-27 00:00:00,32224,36,13.0,13.0,13.0,13.0,13.0,11.0,11,11,11,11,13,13,13,13,12.0,2.0,0.13,0.13,0.13,0.13,0.13,0.11,0.11,0.11,0.11,0.11,0.13,0.13,0.13,0.13,0.12,0.02,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
135,1759032000,2025-09-28 04:00:00+00:00,2025-09-28 00:00:00,32224,60,11.0,11.0,11.0,11.0,11.0,13.0,11,11,11,11,13,13,13,13,12.0,2.0,0.11,0.11,0.11,0.11,0.11,0.13,0.11,0.11,0.11,0.11,0.13,0.13,0.13,0.13,0.12,0.02,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
136,1759118400,2025-09-29 04:00:00+00:00,2025-09-29 00:00:00,32274,117,11.0,13.0,11.0,13.0,11.0,11.0,11,11,11,11,13,13,13,13,12.0,2.0,0.11,0.13,0.11,0.13,0.11,0.11,0.11,0.11,0.11,0.11,0.13,0.13,0.13,0.13,0.12,0.02,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
137,1759204800,2025-09-30 04:00:00+00:00,2025-09-30 00:00:00,33230,956,13.0,13.0,13.0,13.0,13.0,13.0,11,11,11,11,13,13,13,13,12.0,2.0,0.13,0.13,0.13,0.13,0.13,0.13,0.11,0.11,0.11,0.11,0.13,0.13,0.13,0.13,0.12,0.02,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
138,1759291200,2025-10-01 04:00:00+00:00,2025-10-01 00:00:00,33302,72,13.0,13.0,13.0,13.0,13.0,13.0,11,12,11,12,13,14,13,14,13.0,2.0,0.13,0.13,0.13,0.13,0.13,0.13,0.11,0.12,0.11,0.12,0.13,0.14,0.13,0.14,0.13,0.02,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
139,1759377600,2025-10-02 04:00:00+00:00,2025-10-02 00:00:00,33302,0,,,,,,13.0,12,12,12,12,14,14,14,14,13.0,2.0,,,,,,0.13,0.12,0.12,0.12,0.12,0.14,0.14,0.14,0.14,0.13,0.02,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
140,1759464000,2025-10-03 04:00:00+00:00,2025-10-03 00:00:00,33302,0,,,,,,13.0,12,12,12,12,14,14,14,14,13.0,2.0,,,,,,0.13,0.12,0.12,0.12,0.12,0.14,0.14,0.14,0.14,0.13,0.02,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
141,1759550400,2025-10-04 04:00:00+00:00,2025-10-04 00:00:00,33537,235,14.0,14.0,14.0,14.0,14.0,13.0,12,12,12,12,14,14,14,14,13.0,2.0,0.14,0.14,0.14,0.14,0.14,0.13,0.12,0.12,0.12,0.12,0.14,0.14,0.14,0.14,0.13,0.02,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
142,1759636800,2025-10-05 04:00:00+00:00,2025-10-05 00:00:00,33584,471,12.0,14.0,12.0,14.0,12.0,14.0,12,12,12,12,14,14,14,14,13.0,2.0,0.12,0.14,0.12,0.14,0.12,0.14,0.12,0.12,0.12,0.12,0.14,0.14,0.14,0.14,0.13,0.02,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
143,1759723200,2025-10-06 04:00:00+00:00,2025-10-06 00:00:00,34263,679,14.0,14.0,14.0,14.0,14.0,14.0,12,12,12,12,14,14,14,14,13.0,2.0,0.14,0.14,0.14,0.14,0.14,0.14,0.12,0.12,0.12,0.12,0.14,0.14,0.14,0.14,0.13,0.02,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
144,1759809600,2025-10-07 04:00:00+00:00,2025-10-07 00:00:00,34263,0,,,,,,14.0,12,12,12,12,14,14,14,14,13.0,2.0,,,,,,0.14,0.12,0.12,0.12,0.12,0.14,0.14,0.14,0.14,0.13,0.02,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
145,1759896000,2025-10-08 04:00:00+00:00,2025-10-08 00:00:00,34278,377,12.0,14.0,12.0,14.0,12.0,14.0,12,13,12,12,14,14,14,14,13.0,2.0,0.12,0.14,0.12,0.14,0.12,0.14,0.12,0.13,0.12,0.12,0.14,0.14,0.14,0.14,0.13,0.02,France,2026 Men's World Cup winner?,KXMENWORLDCUP-26-FR,KXMENWORLDCUP
